lookback,batchsize,updates,threshold,numfilters1,numfilters2,numfilters3,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
32,27,10,0,12,22,26,0.09037331038579174,0.3703699245107385,0.22489635196157995,0.1668780475099649
32,27,10,0,12,22,28,0.09566273968513102,0.35774292669847946,0.26049211547126677,0.1670427650038959
32,27,10,0,16,20,26,0.14659004325954245,0.3893074048119278,0.2621065213411738,0.1702248104366875
32,27,10,0,16,20,28,0.1002627532768551,0.36175699170359255,0.24624315629196133,0.16620961732102185
32,27,10,0,16,22,26,0.09081511778871026,0.3496810497882161,0.3097482892450284,0.16708528832850167
32,27,10,0,16,22,28,0.09690869995284801,0.3737401723995103,0.21112988337654595,0.16607589168622944
32,27,10,0.1,12,20,26,0.0985380123123067,0.35973193345228643,0.3553872721807112,0.16698033475875854
32,27,10,0.1,12,20,28,0.08729664487101428,0.3589216393682122,0.2347797543956139,0.17117904528437652
32,27,10,0.1,12,22,26,0.09037331038579174,0.3703699245107385,0.2996029724386975,0.16796011866533622
32,27,10,0.1,12,22,28,0.09566273968513102,0.35774292669847946,0.2650542230457294,0.1683003502188569
32,27,10,0.1,16,20,26,0.14659004325954245,0.3893074048119278,0.217760348347892,0.16768483065206846
32,27,10,0.1,16,20,28,0.1002627532768551,0.36175699170359255,0.2793485187463952,0.16858289480696914
32,27,10,0.1,16,22,26,0.09081511778871026,0.3496810497882161,0.21982774503071573,0.17092102720537258
32,27,10,0.1,16,22,28,0.09690869995284801,0.3737401723995103,0.24346405107843858,0.16820226647272832
32,27,12,0,12,20,26,0.0985380123123067,0.35973193345228643,0.2954041184016156,0.1993195573721248
32,27,12,0,12,20,28,0.08729664487101428,0.3589216393682122,0.25179009127260055,0.1982351325408757
32,27,12,0,12,22,26,0.09037331038579174,0.3703699245107385,0.22012057027712736,0.19879068849611933
32,27,12,0,12,22,28,0.09566273968513102,0.35774292669847946,0.22447903484346693,0.20153603056485658
32,27,12,0,16,20,26,0.14659004325954245,0.3893074048119278,0.24843297029596537,0.20755637970119425
32,27,12,0,16,20,28,0.1002627532768551,0.36175699170359255,0.23310699311105815,0.20386365584695085
32,27,12,0,16,22,26,0.09081511778871026,0.3496810497882161,0.2153408705020915,0.20117368428563048
32,27,12,0,16,22,28,0.09690869995284801,0.3737401723995103,0.23001936808039172,0.20243122912289804
