Metros2,CapasCNN,Kernel,lookback,batchsize,updates,threshold,numfilters1,numfilters2,numfilters3,AvgTrainRNMSE,AvgTestRNMSE,AvgTestIncRNMSE,AvgTestIncTime
49,3,3,24,25,7,0,16,22,28,0.164757777,0.409179452,0.330508938,0.101866216
49,3,3,24,25,7,0,16,22,30,0.099028398,0.374369107,0.22846063,0.101281092
49,3,3,24,25,7,0,16,24,26,0.117135393,0.351538319,0.244109447,0.101976937
49,3,3,24,25,7,0,16,24,28,0.099158635,0.348072078,0.245098654,0.103297032
49,3,3,24,25,7,0,16,24,30,0.115875157,0.348807443,0.22822325,0.108036636
49,3,3,24,25,7,0.1,12,20,26,0.105027064,0.34616071,0.255328257,0.110222847
49,3,3,24,25,7,0.1,12,20,28,0.14866934,0.335560466,0.355251266,0.113421408
49,3,3,24,25,7,0.1,12,20,30,0.101245359,0.35008093,0.248656153,0.109684327
49,3,3,24,25,7,0.1,12,22,26,0.134110312,0.320237121,0.238134838,0.113304232
49,3,3,24,25,7,0.1,12,22,28,0.10746932,0.341154329,0.275475749,0.101462338
49,3,3,24,25,7,0.1,12,22,30,0.100617938,0.344241498,0.215495983,0.102121234
49,3,3,24,25,7,0.1,12,24,26,0.107788083,0.344701365,0.294604806,0.098985219
49,3,3,24,25,7,0.1,12,24,28,0.104247754,0.347896659,0.28917247,0.103777156
49,3,3,24,25,7,0.1,12,24,30,0.101274413,0.35850603,0.257520388,0.104543889
49,3,3,24,25,7,0.1,14,20,26,0.11422827,0.356090102,0.223977201,0.105702254
49,3,3,24,25,7,0.1,14,20,28,0.106873451,0.349140759,0.273461796,0.106206517
49,3,3,24,25,7,0.1,14,20,30,0.180554325,0.349064045,0.252110425,0.103448338
49,3,3,24,25,7,0.1,14,22,26,0.102954782,0.366882497,0.343998883,0.10415345
49,3,3,24,25,7,0.1,14,22,28,0.104053979,0.346069986,0.327954186,0.105104502
49,3,3,24,25,7,0.1,14,22,30,0.110568841,0.336440235,0.296882027,0.103516859
49,3,3,24,25,7,0.1,14,24,26,0.150077723,0.33545869,0.360880721,0.102819746
49,3,3,24,25,7,0.1,14,24,28,0.09784725,0.379906785,0.22766041,0.101699541
49,3,3,24,25,7,0.1,14,24,30,0.125287735,0.369695489,0.302259517,0.104675411
49,3,3,24,25,7,0.1,16,20,26,0.120269787,0.339702076,0.347517537,0.103217168
49,3,3,24,25,7,0.1,16,20,28,0.102773685,0.340345583,0.228546974,0.106795093
49,3,3,24,25,7,0.1,16,20,30,0.112124725,0.359124864,0.259929982,0.100550577
49,3,3,24,25,7,0.1,16,22,26,0.144678231,0.348636099,0.248980525,0.098524624
49,3,3,24,25,7,0.1,16,22,28,0.164757777,0.409179452,0.272227699,0.099910901
49,3,3,24,25,7,0.1,16,22,30,0.099028398,0.374369107,0.21825634,0.09883
49,3,3,24,25,7,0.1,16,24,26,0.117135393,0.351538319,0.264461105,0.098688639
49,3,3,24,25,7,0.1,16,24,28,0.099158635,0.348072078,0.277803246,0.102150661
49,3,3,24,25,7,0.1,16,24,30,0.115875157,0.348807443,0.250974044,0.105526586
49,3,3,24,25,10,0,12,20,26,0.105027064,0.34616071,0.26700576,0.135222489
49,3,3,24,25,10,0,12,20,28,0.14866934,0.335560466,0.21909916,0.135296128
49,3,3,24,25,10,0,12,22,26,0.134110312,0.320237121,0.357455085,0.132674735
49,3,3,24,25,10,0,12,22,28,0.10746932,0.341154329,0.240657239,0.136763872
49,3,3,24,25,10,0,16,20,26,0.120269787,0.339702076,0.251369444,0.134548352
49,3,3,24,25,10,0,16,20,28,0.102773685,0.340345583,0.271349355,0.138007056
49,3,3,24,25,10,0,16,22,26,0.144678231,0.348636099,0.345796858,0.137411638
49,3,3,24,25,10,0,16,22,28,0.164757777,0.409179452,0.275476382,0.135946932
49,3,3,24,25,10,0.1,12,20,26,0.105027064,0.34616071,0.337464365,0.134996087
49,3,3,24,25,10,0.1,12,20,28,0.14866934,0.335560466,0.229646473,0.134737596
49,3,3,24,25,10,0.1,12,22,26,0.134110312,0.320237121,0.221723447,0.135620961
49,3,3,24,25,10,0.1,12,22,28,0.10746932,0.341154329,0.225393419,0.135987591
49,3,3,24,25,10,0.1,16,20,26,0.120269787,0.339702076,0.262934188,0.135958079
49,3,3,24,25,10,0.1,16,20,28,0.102773685,0.340345583,0.224847655,0.135446798
49,3,3,24,25,10,0.1,16,22,26,0.144678231,0.348636099,0.241493821,0.135547371
49,3,3,24,25,10,0.1,16,22,28,0.164757777,0.409179452,0.252288812,0.134886886
49,3,3,24,25,12,0,12,20,26,0.105027064,0.34616071,0.240372595,0.160435755
49,3,3,24,25,12,0,12,20,28,0.14866934,0.335560466,0.23443979,0.161051386
49,3,3,24,25,12,0,12,22,26,0.134110312,0.320237121,0.227241969,0.162629261
49,3,3,24,25,12,0,12,22,28,0.10746932,0.341154329,0.206322012,0.160237103
49,3,3,24,25,12,0,16,20,26,0.120269787,0.339702076,0.218904762,0.161403378
49,3,3,24,25,12,0,16,20,28,0.102773685,0.340345583,0.246081768,0.162934044
49,3,3,24,25,12,0,16,22,26,0.144678231,0.348636099,0.333797863,0.162510515
49,3,3,24,25,12,0,16,22,28,0.164757777,0.409179452,0.229790883,0.163765501
49,3,3,24,25,12,0.1,12,20,26,0.105027064,0.34616071,0.265906744,0.163845518
49,3,3,24,25,12,0.1,12,20,28,0.14866934,0.335560466,0.260380659,0.163424695
49,3,3,24,25,12,0.1,12,22,26,0.134110312,0.320237121,0.218076724,0.163527237
49,3,3,24,25,12,0.1,12,22,28,0.10746932,0.341154329,0.215457104,0.162497404
49,3,3,24,25,12,0.1,16,20,26,0.120269787,0.339702076,0.257390691,0.163408495
49,3,3,24,25,12,0.1,16,20,28,0.102773685,0.340345583,0.258742757,0.164423949
49,3,3,24,25,12,0.1,16,22,26,0.144678231,0.348636099,0.319133604,0.163032431
49,3,3,24,25,12,0.1,16,22,28,0.164757777,0.409179452,0.243662816,0.164551812
49,3,3,24,27,10,0,12,20,26,0.177210912,0.343659505,0.228257193,0.135617089
49,3,3,24,27,10,0,12,20,28,0.138580364,0.339109627,0.251436118,0.136234079
49,3,3,24,27,10,0,12,22,26,0.139435399,0.322501701,0.247104839,0.137025101
49,3,3,24,27,10,0,12,22,28,0.107170262,0.334893922,0.229221696,0.137375373
49,3,3,24,27,10,0,16,20,26,0.108393383,0.323155261,0.332550067,0.140521533
49,3,3,24,27,10,0,16,20,28,0.112125887,0.33929649,0.234446078,0.135543083
49,3,3,24,27,10,0,16,22,26,0.102057661,0.361158575,0.290885718,0.136228111
49,3,3,24,27,10,0,16,22,28,0.155103937,0.353088545,0.350479895,0.136333328
49,3,3,24,27,10,0.1,12,20,26,0.177210912,0.343659505,0.260684748,0.135551508
49,3,3,24,27,10,0.1,12,20,28,0.138580364,0.339109627,0.301949618,0.136123184
49,3,3,24,27,10,0.1,12,22,26,0.139435399,0.322501701,0.250434825,0.134621386
49,3,3,24,27,10,0.1,12,22,28,0.107170262,0.334893922,0.25579558,0.134363725
49,3,3,24,27,10,0.1,16,20,26,0.108393383,0.323155261,0.409868232,0.135694094
49,3,3,24,27,10,0.1,16,20,28,0.112125887,0.33929649,0.241536658,0.136482941
49,3,3,24,27,10,0.1,16,22,26,0.102057661,0.361158575,0.239555708,0.134896635
49,3,3,24,27,10,0.1,16,22,28,0.155103937,0.353088545,0.234904648,0.135302484
49,3,3,24,27,12,0,12,20,26,0.177210912,0.343659505,0.271890812,0.161112926
49,3,3,24,27,12,0,12,20,28,0.138580364,0.339109627,0.232379161,0.160604511
49,3,3,24,27,12,0,12,22,26,0.139435399,0.322501701,0.293360564,0.162123135
49,3,3,24,27,12,0,12,22,28,0.107170262,0.334893922,0.248852945,0.162208232
49,3,3,24,27,12,0,16,20,26,0.108393383,0.323155261,0.249462021,0.162997182
49,3,3,24,27,12,0,16,20,28,0.112125887,0.33929649,0.250231872,0.1624322
49,3,3,24,27,12,0,16,22,26,0.102057661,0.361158575,0.221533392,0.161994227
49,3,3,24,27,12,0,16,22,28,0.155103937,0.353088545,0.318149231,0.161650249
49,3,3,24,27,12,0.1,12,20,26,0.177210912,0.343659505,0.212280496,0.161537332
49,3,3,24,27,12,0.1,12,20,28,0.138580364,0.339109627,0.243512727,0.161283638
49,3,3,24,27,12,0.1,12,22,26,0.139435399,0.322501701,0.235048425,0.161144453
49,3,3,24,27,12,0.1,12,22,28,0.107170262,0.334893922,0.252302151,0.162231333
49,3,3,24,27,12,0.1,16,20,26,0.108393383,0.323155261,0.30680319,0.162501158
49,3,3,24,27,12,0.1,16,20,28,0.112125887,0.33929649,0.23210527,0.161589215
49,3,3,24,27,12,0.1,16,22,26,0.102057661,0.361158575,0.257366509,0.163030256
49,3,3,24,27,12,0.1,16,22,28,0.155103937,0.353088545,0.292565596,0.162145664
49,3,3,32,25,10,0,12,20,26,0.107181935,0.370657569,0.272413425,0.166026348
49,3,3,32,25,10,0,12,20,28,0.143230573,0.373725043,0.241905523,0.166246434
49,3,3,32,25,10,0,12,22,26,0.088046293,0.362396912,0.224432076,0.166846561
49,3,3,32,25,10,0,12,22,28,0.097137039,0.353227382,0.244833731,0.167282251
49,3,3,32,25,10,0,16,20,26,0.127735826,0.385683643,0.22118702,0.167630491
49,3,3,32,25,10,0,16,20,28,0.100843429,0.365728178,0.219006415,0.168168047
49,3,3,32,25,10,0,16,22,26,0.089968199,0.35627303,0.253280119,0.168589568
49,3,3,32,25,10,0,16,22,28,0.086758247,0.346440246,0.254530627,0.167542381
49,3,3,32,25,10,0.1,12,20,26,0.107181935,0.370657569,0.237631451,0.16769816
49,3,3,32,25,10,0.1,12,20,28,0.143230573,0.373725043,0.248156681,0.16786758
49,3,3,32,25,10,0.1,12,22,26,0.088046293,0.362396912,0.284512038,0.165973766
49,3,3,32,25,10,0.1,12,22,28,0.097137039,0.353227382,0.226763296,0.169435115
49,3,3,32,25,10,0.1,16,20,26,0.127735826,0.385683643,0.238563667,0.168528925
49,3,3,32,25,10,0.1,16,20,28,0.100843429,0.365728178,0.237993008,0.168393614
49,3,3,32,25,10,0.1,16,22,26,0.089968199,0.35627303,0.216540867,0.170016282
49,3,3,32,25,10,0.1,16,22,28,0.086758247,0.346440246,0.343092043,0.179176305
49,3,3,32,25,12,0,12,20,26,0.107181935,0.370657569,0.205359336,0.213544027
49,3,3,32,25,12,0,12,20,28,0.143230573,0.373725043,0.285152395,0.199521969
49,3,3,32,25,12,0,12,22,26,0.088046293,0.362396912,0.213197644,0.200738936
49,3,3,32,25,12,0,12,22,28,0.097137039,0.353227382,0.242245434,0.223504447
49,3,3,32,25,12,0,16,20,26,0.127735826,0.385683643,0.247946484,0.201207866
49,3,3,32,25,12,0,16,20,28,0.100843429,0.365728178,0.280109237,0.203158287
49,3,3,32,25,12,0,16,22,26,0.089968199,0.35627303,0.241397746,0.197788636
49,3,3,32,25,12,0,16,22,28,0.086758247,0.346440246,0.267952975,0.20021703
49,3,3,32,25,12,0.1,12,20,26,0.107181935,0.370657569,0.23284765,0.202470811
49,3,3,32,25,12,0.1,12,20,28,0.143230573,0.373725043,0.303503066,0.204131564
49,3,3,32,25,12,0.1,12,22,26,0.088046293,0.362396912,0.234321397,0.200282149
49,3,3,32,25,12,0.1,12,22,28,0.097137039,0.353227382,0.234727868,0.202309047
49,3,3,32,25,12,0.1,16,20,26,0.127735826,0.385683643,0.241689101,0.201614907
49,3,3,32,25,12,0.1,16,20,28,0.100843429,0.365728178,0.344946485,0.200400546
49,3,3,32,25,12,0.1,16,22,26,0.089968199,0.35627303,0.299189937,0.199761793
49,3,3,32,25,12,0.1,16,22,28,0.086758247,0.346440246,0.21550218,0.199969509
49,3,3,32,27,10,0,12,20,26,0.098538012,0.359731933,0.211236338,0.167974271
49,3,3,32,27,10,0,12,20,28,0.087296645,0.358921639,0.259219118,0.166118548
49,3,3,32,27,10,0,12,22,26,0.09037331,0.370369925,0.224896352,0.166878048
49,3,3,32,27,10,0,12,22,28,0.09566274,0.357742927,0.260492115,0.167042765
49,3,3,32,27,10,0,16,20,26,0.146590043,0.389307405,0.262106521,0.17022481
49,3,3,32,27,10,0,16,20,28,0.100262753,0.361756992,0.246243156,0.166209617
49,3,3,32,27,10,0,16,22,26,0.090815118,0.34968105,0.309748289,0.167085288
49,3,3,32,27,10,0,16,22,28,0.0969087,0.373740172,0.211129883,0.166075892
49,3,3,32,27,10,0.1,12,20,26,0.098538012,0.359731933,0.355387272,0.166980335
49,3,3,32,27,10,0.1,12,20,28,0.087296645,0.358921639,0.234779754,0.171179045
49,3,3,32,27,10,0.1,12,22,26,0.09037331,0.370369925,0.299602972,0.167960119
49,3,3,32,27,10,0.1,12,22,28,0.09566274,0.357742927,0.265054223,0.16830035
49,3,3,32,27,10,0.1,16,20,26,0.146590043,0.389307405,0.217760348,0.167684831
49,3,3,32,27,10,0.1,16,20,28,0.100262753,0.361756992,0.279348519,0.168582895
49,3,3,32,27,10,0.1,16,22,26,0.090815118,0.34968105,0.219827745,0.170921027
49,3,3,32,27,10,0.1,16,22,28,0.0969087,0.373740172,0.243464051,0.168202266
49,3,3,32,27,12,0,12,20,26,0.098538012,0.359731933,0.295404118,0.199319557
49,3,3,32,27,12,0,12,20,28,0.087296645,0.358921639,0.251790091,0.198235133
49,3,3,32,27,12,0,12,22,26,0.09037331,0.370369925,0.22012057,0.198790688
49,3,3,32,27,12,0,12,22,28,0.09566274,0.357742927,0.224479035,0.201536031
49,3,3,32,27,12,0,16,20,26,0.146590043,0.389307405,0.24843297,0.20755638
49,3,3,32,27,12,0,16,20,28,0.100262753,0.361756992,0.233106993,0.203863656
49,3,3,32,27,12,0,16,22,26,0.090815118,0.34968105,0.215340871,0.201173684
49,3,3,32,27,12,0,16,22,28,0.0969087,0.373740172,0.230019368,0.202431229
49,3,3,32,27,12,0.1,12,20,26,0.098538012,0.359731933,0.249584087,0.201197886
49,3,3,32,27,12,0.1,12,20,28,0.087296645,0.358921639,0.256820144,0.203064942
49,3,3,32,27,12,0.1,12,22,26,0.09037331,0.370369925,0.253684514,0.20493458
49,3,3,32,27,12,0.1,12,22,28,0.09566274,0.357742927,0.212626344,0.202872687
49,3,3,32,27,12,0.1,16,20,26,0.146590043,0.389307405,0.250689288,0.203768928
225,0,,18,23,5,0,,,,0.166842592,0.412095201,0.506065924,0.019071291
225,0,,18,23,5,0.1,,,,0.166842592,0.412095201,0.55436884,0.019918428
225,0,,18,23,6,0,,,,0.166842592,0.412095201,0.305371136,0.022055044
225,0,,18,23,6,0.1,,,,0.166842592,0.412095201,0.474611697,0.021973992
225,0,,18,25,5,0,,,,0.16661889,0.407065192,0.307873328,0.018826915
225,0,,18,25,5,0.1,,,,0.16661889,0.407065192,0.297468133,0.01881471
225,0,,18,25,6,0,,,,0.16661889,0.407065192,0.281624151,0.022326729
225,0,,18,25,6,0.1,,,,0.16661889,0.407065192,0.346878439,0.022305293
225,0,,24,23,5,0,,,,0.159328104,0.398953394,0.458496322,0.019746865
225,0,,24,23,5,0.1,,,,0.159328104,0.398953394,0.362815255,0.019526791
225,0,,24,23,6,0,,,,0.159328104,0.398953394,0.51668323,0.023164207
225,0,,24,23,6,0.1,,,,0.159328104,0.398953394,0.299515665,0.023217911
225,0,,24,25,5,0,,,,0.157938874,0.401970991,0.402440024,0.019677338
225,0,,24,25,5,0.1,,,,0.157938874,0.401970991,0.371320337,0.019850788
225,0,,24,25,6,0,,,,0.157938874,0.401970991,0.535380577,0.023445715
225,0,,24,25,6,0.1,,,,0.157938874,0.401970991,0.360508743,0.023254716
225,1,2,18,23,5,0,12,,,0.151535304,0.386435722,0.405337809,0.036692789
225,1,2,18,23,5,0,16,,,0.150188671,0.39637055,0.270153414,0.037062425
225,1,2,18,23,5,0.1,12,,,0.151535304,0.386435722,0.398514669,0.036382274
225,1,2,18,23,5,0.1,16,,,0.150188671,0.39637055,0.437976122,0.037054137
225,1,2,18,23,6,0,12,,,0.151535304,0.386435722,0.381459513,0.042871853
225,1,2,18,23,6,0,16,,,0.150188671,0.39637055,0.287704747,0.043187713
225,1,2,18,23,6,0.1,12,,,0.151535304,0.386435722,0.335677062,0.043303303
225,1,2,18,23,6,0.1,16,,,0.150188671,0.39637055,0.319388522,0.044743414
225,1,2,18,25,5,0,12,,,0.151678051,0.390695599,0.349915754,0.037988479
225,1,2,18,25,5,0,16,,,0.14985898,0.390368593,0.308387389,0.038460999
225,1,2,18,25,5,0.1,12,,,0.151678051,0.390695599,0.338231255,0.037877319
225,1,2,18,25,5,0.1,16,,,0.14985898,0.390368593,0.239951222,0.038461212
225,1,2,18,25,6,0,12,,,0.151678051,0.390695599,0.495634217,0.044097208
225,1,2,18,25,6,0,16,,,0.14985898,0.390368593,0.364075516,0.044208498
225,1,2,18,25,6,0.1,12,,,0.151678051,0.390695599,0.293325733,0.043385306
225,1,2,18,25,6,0.1,16,,,0.14985898,0.390368593,0.31218246,0.043794928
225,1,2,24,23,5,0,12,,,0.153098945,0.395535238,0.392415806,0.042613295
225,1,2,24,23,5,0,16,,,0.13801064,0.395699472,0.282419402,0.043713287
225,1,2,24,23,5,0.1,12,,,0.153098945,0.395535238,0.305893351,0.043140789
225,1,2,24,23,5,0.1,16,,,0.13801064,0.395699472,0.462450868,0.043595004
225,1,2,24,23,6,0,12,,,0.153098945,0.395535238,0.378992391,0.05108953
225,1,2,24,23,6,0,16,,,0.13801064,0.395699472,0.349510865,0.051587335
225,1,2,24,23,6,0.1,12,,,0.153098945,0.395535238,0.307356894,0.050639866
225,1,2,24,23,6,0.1,16,,,0.13801064,0.395699472,0.352238443,0.051647194
225,1,2,24,25,5,0,12,,,0.227978808,0.446963208,0.389298389,0.043672367
225,1,2,24,25,5,0,16,,,0.139934889,0.398428753,0.342893742,0.044825114
225,1,2,24,25,5,0.1,12,,,0.227978808,0.446963208,0.328517145,0.044062939
225,1,2,24,25,5,0.1,16,,,0.139934889,0.398428753,0.348710611,0.044662266
225,1,2,24,25,6,0,12,,,0.227978808,0.446963208,0.272413054,0.052451654
225,1,2,24,25,6,0,16,,,0.139934889,0.398428753,0.358159574,0.0535864
225,1,2,24,25,6,0.1,12,,,0.227978808,0.446963208,0.352969456,0.052378875
225,1,2,24,25,6,0.1,16,,,0.139934889,0.398428753,0.26843314,0.054258845
225,1,3,18,23,5,0,12,,,0.149677318,0.383634245,0.389284597,0.037993594
225,1,3,18,23,5,0,16,,,0.14977741,0.407704332,0.404804114,0.036649207
225,1,3,18,23,5,0.1,12,,,0.149677318,0.383634245,0.326011629,0.035531213
225,1,3,18,23,5,0.1,16,,,0.14977741,0.407704332,0.296730321,0.036152333
225,1,3,18,23,6,0,12,,,0.149677318,0.383634245,0.409948629,0.04034234
225,1,3,18,23,6,0,16,,,0.14977741,0.407704332,0.256704662,0.042982788
225,1,3,18,23,6,0.1,12,,,0.149677318,0.383634245,0.288543892,0.041843387
225,1,3,18,23,6,0.1,16,,,0.14977741,0.407704332,0.384692295,0.042399519
225,1,3,18,25,5,0,12,,,0.149612012,0.383868556,0.310618192,0.03709413
225,1,3,18,25,5,0,16,,,0.151375506,0.39416961,0.349559701,0.038001816
225,1,3,18,25,5,0.1,12,,,0.149612012,0.383868556,0.388427712,0.037400111
225,1,3,18,25,5,0.1,16,,,0.151375506,0.39416961,0.342998772,0.038185162
225,1,3,18,25,6,0,12,,,0.149612012,0.383868556,0.336490621,0.043247399
225,1,3,18,25,6,0,16,,,0.151375506,0.39416961,0.276296175,0.044208952
225,1,3,18,25,6,0.1,12,,,0.149612012,0.383868556,0.298813856,0.04460288
225,1,3,18,25,6,0.1,16,,,0.151375506,0.39416961,0.358785238,0.044679687
225,1,3,24,23,5,0,12,,,0.138574817,0.39357667,0.497661006,0.043222948
225,1,3,24,23,5,0,16,,,0.138159265,0.405419729,0.321474272,0.043494034
225,1,3,24,23,5,0.1,12,,,0.138574817,0.39357667,0.301864122,0.043507121
225,1,3,24,23,5,0.1,16,,,0.138159265,0.405419729,0.313718744,0.04232432
225,1,3,24,23,6,0,12,,,0.138574817,0.39357667,0.300072683,0.050852061
225,1,3,24,23,6,0,16,,,0.138159265,0.405419729,0.335630251,0.051750209
225,1,3,24,23,6,0.1,12,,,0.138574817,0.39357667,0.284878346,0.050994415
225,1,3,24,23,6,0.1,16,,,0.138159265,0.405419729,0.261219276,0.051561607
225,1,3,24,25,5,0,12,,,0.140123426,0.389827203,0.381771769,0.043999747
225,1,3,24,25,5,0,16,,,0.140579402,0.403992598,0.286993292,0.044479521
225,1,3,24,25,5,0.1,12,,,0.140123426,0.389827203,0.396090439,0.044059439
225,1,3,24,25,5,0.1,16,,,0.140579402,0.403992598,0.337499613,0.044787861
225,1,3,24,25,6,0,12,,,0.140123426,0.389827203,0.257648152,0.052141517
225,1,3,24,25,6,0,16,,,0.140579402,0.403992598,0.384810165,0.053459241
225,1,3,24,25,6,0.1,12,,,0.140123426,0.389827203,0.298098111,0.052302439
225,1,3,24,25,6,0.1,16,,,0.140579402,0.403992598,0.366276719,0.053789775
225,2,2,18,23,5,0,12,22,,0.175569961,0.476399183,0.451672176,0.077452905
225,2,2,18,23,5,0,12,24,,0.16670318,0.468624496,0.248951206,0.078192864
225,2,2,18,23,5,0,16,22,,0.148213997,0.401921239,0.332342734,0.077785579
225,2,2,18,23,5,0,16,24,,0.14827018,0.431012858,0.28370099,0.079159436
225,2,2,18,23,5,0.1,12,22,,0.175569961,0.476399183,0.418448291,0.077747659
225,2,2,18,23,5,0.1,12,24,,0.16670318,0.468624496,0.245141464,0.079073617
225,2,2,18,23,5,0.1,16,22,,0.148213997,0.401921239,0.374224392,0.078323459
225,2,2,18,23,5,0.1,16,24,,0.14827018,0.431012858,0.329405901,0.079027093
225,2,2,18,23,6,0,12,22,,0.175569961,0.476399183,0.280536921,0.094679112
225,2,2,18,23,6,0,12,24,,0.16670318,0.468624496,0.261473573,0.096328385
225,2,2,18,23,6,0,16,22,,0.148213997,0.401921239,0.274910822,0.095359542
225,2,2,18,23,6,0,16,24,,0.14827018,0.431012858,0.246684359,0.098592882
225,2,2,18,23,6,0.1,12,22,,0.175569961,0.476399183,0.253807638,0.096259125
225,2,2,18,23,6,0.1,12,24,,0.16670318,0.468624496,0.346647776,0.096121174
225,2,2,18,23,6,0.1,16,22,,0.148213997,0.401921239,0.277123064,0.094909325
225,2,2,18,23,6,0.1,16,24,,0.14827018,0.431012858,0.314259477,0.095599324
225,2,2,18,25,5,0,12,22,,0.157194951,0.458416582,0.371168109,0.079424166
225,2,2,18,25,5,0,12,24,,0.149715304,0.453302292,0.274710409,0.08011631
225,2,2,18,25,5,0,16,22,,0.152192975,0.419949502,0.286936679,0.079803957
225,2,2,18,25,5,0,16,24,,0.147380347,0.440939285,0.376636446,0.080229758
225,2,2,18,25,5,0.1,12,22,,0.157194951,0.458416582,0.418546919,0.079536968
225,2,2,18,25,5,0.1,12,24,,0.149715304,0.453302292,0.310991276,0.080293462
225,2,2,18,25,5,0.1,16,22,,0.152192975,0.419949502,0.397679338,0.079997951
225,2,2,18,25,5,0.1,16,24,,0.147380347,0.440939285,0.308649154,0.08016618
225,2,2,18,25,6,0,12,22,,0.157194951,0.458416582,0.392744133,0.097106843
225,2,2,18,25,6,0,12,24,,0.149715304,0.453302292,0.414130603,0.097552526
225,2,2,18,25,6,0,16,22,,0.152192975,0.419949502,0.279459102,0.096880671
225,2,2,18,25,6,0,16,24,,0.147380347,0.440939285,0.285646735,0.097443984
225,2,2,18,25,6,0.1,12,22,,0.157194951,0.458416582,0.332306445,0.096719292
225,2,2,18,25,6,0.1,12,24,,0.149715304,0.453302292,0.366063183,0.097357698
225,2,2,18,25,6,0.1,16,22,,0.152192975,0.419949502,0.252161657,0.096827859
225,2,2,18,25,6,0.1,16,24,,0.147380347,0.440939285,0.315033138,0.098052157
225,2,2,24,23,5,0,12,22,,0.176657344,0.477394808,0.351640078,0.100048869
225,2,2,24,23,5,0,12,24,,0.136787817,0.455549211,0.373009118,0.101060408
225,2,2,24,23,5,0,16,22,,0.162024702,0.403819032,0.264531117,0.099652828
225,2,2,24,23,5,0,16,24,,0.137795383,0.441749684,0.318773264,0.100806316
225,2,2,24,23,5,0.1,12,22,,0.176657344,0.477394808,0.382843959,0.100227999
225,2,2,24,23,5,0.1,12,24,,0.136787817,0.455549211,0.454680378,0.101745185
225,2,2,24,23,5,0.1,16,22,,0.162024702,0.403819032,0.339361186,0.100775546
225,2,2,24,23,5,0.1,16,24,,0.137795383,0.441749684,0.349577577,0.101898596
225,2,2,24,23,6,0,12,22,,0.176657344,0.477394808,0.327477322,0.121743525
225,2,2,24,23,6,0,12,24,,0.136787817,0.455549211,0.260075939,0.122357065
225,2,2,24,23,6,0,16,22,,0.162024702,0.403819032,0.305916341,0.121786315
225,2,2,24,23,6,0,16,24,,0.137795383,0.441749684,0.32674551,0.123147173
225,2,2,24,23,6,0.1,12,22,,0.176657344,0.477394808,0.266033375,0.120649351
225,2,2,24,23,6,0.1,12,24,,0.136787817,0.455549211,0.266485809,0.122114093
225,2,2,24,23,6,0.1,16,22,,0.162024702,0.403819032,0.375071796,0.121892831
225,2,2,24,23,6,0.1,16,24,,0.137795383,0.441749684,0.355101974,0.122975554
225,2,2,24,25,5,0,12,22,,0.137245112,0.431047708,0.333535003,0.102109726
225,2,2,24,25,5,0,12,24,,0.150651605,0.423668284,0.271925322,0.105956694
225,2,2,24,25,5,0,16,22,,0.137956125,0.424227775,0.373148584,0.101493124
225,2,2,24,25,5,0,16,24,,0.175526803,0.401617012,0.30421787,0.103348257
225,2,2,24,25,5,0.1,12,22,,0.137245112,0.431047708,0.288353149,0.102117308
225,2,2,24,25,5,0.1,12,24,,0.150651605,0.423668284,0.45440354,0.102371954
225,2,2,24,25,5,0.1,16,22,,0.137956125,0.424227775,0.307787886,0.102528495
225,2,2,24,25,5,0.1,16,24,,0.175526803,0.401617012,0.436441314,0.103589917
225,2,2,24,25,6,0,12,22,,0.137245112,0.431047708,0.242453421,0.124427441
225,2,2,24,25,6,0,12,24,,0.150651605,0.423668284,0.286733154,0.126904779
225,2,2,24,25,6,0,16,22,,0.137956125,0.424227775,0.276438073,0.124096793
225,2,2,24,25,6,0,16,24,,0.175526803,0.401617012,0.3043759,0.125074342
225,2,2,24,25,6,0.1,12,22,,0.137245112,0.431047708,0.337011578,0.123249993
225,2,2,24,25,6,0.1,12,24,,0.150651605,0.423668284,0.32760225,0.124538578
225,2,2,24,25,6,0.1,16,22,,0.137956125,0.424227775,0.260414216,0.124229469
225,2,2,24,25,6,0.1,16,24,,0.175526803,0.401617012,0.268589432,0.125540803
225,2,2,24,25,10,0,12,20,,0.138174693,0.411403006,0.240824259,0.220773674
225,2,2,24,25,10,0,12,22,,0.137245112,0.431047708,0.306681346,0.227556337
225,2,2,24,25,10,0,16,20,,0.144006867,0.40695459,0.321428275,0.227055354
225,2,2,24,25,10,0,16,22,,0.137956125,0.424227775,0.317336661,0.229529571
225,2,2,24,25,10,0.1,12,20,,0.138174693,0.411403006,0.272391172,0.225429
225,2,2,24,25,10,0.1,12,22,,0.137245112,0.431047708,0.262730258,0.228171306
225,2,2,24,25,10,0.1,16,20,,0.144006867,0.40695459,0.297864497,0.228528759
225,2,2,24,25,10,0.1,16,22,,0.137956125,0.424227775,0.260291142,0.232774579
225,2,2,24,25,12,0,12,20,,0.138174693,0.411403006,0.249241777,0.273509487
225,2,2,24,25,12,0,12,22,,0.137245112,0.431047708,0.284658007,0.274702223
225,2,2,24,25,12,0,16,20,,0.144006867,0.40695459,0.239089977,0.273755227
225,2,2,24,25,12,0,16,22,,0.137956125,0.424227775,0.237008359,0.280761956
225,2,2,24,25,12,0.1,12,20,,0.138174693,0.411403006,0.255546436,0.275224961
